Date,core_to_periphery,periphery_to_core,periphery_net
1997-06-03,12.438224232899056,4.793850578735211,-7.644373654163846
1997-06-10,11.855651466120168,4.710757716240365,-7.144893749879803
1997-06-17,11.732875191248178,4.885807520027008,-6.84706767122117
1997-06-24,11.621445156704082,4.786613367564615,-6.834831789139467
1997-07-01,11.479087764323392,4.7389092253998495,-6.7401785389235425
1997-07-08,11.482381392047643,4.81704272321737,-6.665338668830272
1997-07-15,11.571292983701582,4.8621953089940515,-6.709097674707531
1997-07-22,11.508059321097576,4.800433263205152,-6.7076260578924245
1997-07-29,12.064183642004785,5.223128105598571,-6.841055536406214
1997-08-05,12.438168598206204,5.363844339135583,-7.074324259070621
1997-08-12,12.207672872230523,5.2126723681899,-6.995000504040623
1997-08-19,12.098091505784343,5.0871981747127695,-7.010893331071573
1997-08-26,11.900109584675391,4.92358447319909,-6.976525111476302
1997-09-02,11.69693286229183,5.1466680788392,-6.550264783452629
1997-09-09,11.082744413088868,5.241110495811604,-5.841633917277264
1997-09-16,10.32488446690622,5.203161080966893,-5.121723385939326
1997-09-23,10.016821247547416,5.788709487449616,-4.2281117600978
1997-09-30,11.04325872128751,5.342623379501568,-5.700635341785942
1997-10-07,11.900323284819972,6.422408548731517,-5.477914736088455
1997-10-14,12.200913886668104,6.573947366706376,-5.626966519961728
1997-10-21,12.193334359261382,6.150482394132655,-6.042851965128727
1997-10-28,11.90335464456298,5.873297417941954,-6.030057226621025
1997-11-04,12.087211599748056,5.671424073583591,-6.415787526164465
1997-11-11,11.824048696187129,5.833619780138907,-5.990428916048222
1997-11-18,12.253595785520353,5.998851096910608,-6.254744688609746
1997-11-25,12.53480686276836,6.093248790787525,-6.441558071980834
1997-12-02,14.038288039849842,6.598626221972437,-7.439661817877405
1997-12-09,14.029511169985398,6.542930289749461,-7.486580880235937
1997-12-16,13.607470784206708,6.079299649310374,-7.528171134896334
1997-12-23,13.95719237036021,6.161789823813414,-7.7954025465467955
1997-12-30,14.361083180464878,6.382870311559881,-7.978212868904997
1998-01-06,14.334897940047291,6.005193900752939,-8.329704039294352
1998-01-13,14.004022843809462,5.688550820132733,-8.31547202367673
1998-01-20,13.997812536091816,5.522742716281853,-8.475069819809963
1998-01-27,14.467371013029165,5.234824640572534,-9.232546372456632
1998-02-03,14.30358872934012,4.992586274167101,-9.31100245517302
1998-02-10,14.807768233262273,5.089421202550219,-9.718347030712053
1998-02-17,14.882083790597017,5.632892557403925,-9.249191233193091
1998-02-24,14.980079726638944,6.327363676220986,-8.652716050417958
1998-03-03,15.582741850655765,6.780917740685134,-8.801824109970632
1998-03-10,16.509178442237165,6.468510820132664,-10.0406676221045
1998-03-17,17.148642563743,6.07757976378996,-11.07106279995304
1998-03-24,17.43389044717754,6.773439173540711,-10.660451273636827
1998-03-31,17.62335580423897,7.1229798616001885,-10.50037594263878
1998-04-07,17.078547251300563,7.780368473494059,-9.298178777806504
1998-04-14,17.388795861307308,7.879787534743412,-9.509008326563897
1998-04-21,17.364226104954547,7.651179653430611,-9.713046451523937
1998-04-28,17.210548615082203,7.400132397870798,-9.810416217211404
1998-05-05,16.366161111503295,7.718969383946292,-8.647191727557004
1998-05-12,16.08421877336979,8.170806044212105,-7.913412729157686
1998-05-19,16.27607775455916,7.923158541086218,-8.352919213472942
1998-05-26,16.262262160283385,7.962652158900219,-8.299610001383165
1998-06-02,16.399441700192455,8.27267708545878,-8.126764614733675
1998-06-09,16.701456150331225,8.770003378942066,-7.931452771389159
1998-06-16,17.446478985200574,9.569189288454627,-7.877289696745947
1998-06-23,18.755827082746162,10.070288835177196,-8.685538247568966
1998-06-30,18.49225357281438,9.739238998192102,-8.753014574622279
1998-07-07,18.38596725779142,10.663275579346084,-7.7226916784453365
1998-07-14,18.453487861957566,10.51907833307911,-7.934409528878456
1998-07-21,17.90507747697985,10.506580450279678,-7.3984970267001735
1998-07-28,18.316174861260304,10.73189583484418,-7.584279026416125
1998-08-04,18.329376822054396,11.214453432130583,-7.114923389923813
1998-08-11,18.47163585838646,11.481531249420435,-6.990104608966025
1998-08-18,18.492369926598627,11.30261964992222,-7.189750276676408
1998-08-25,17.391952562256797,10.398638862633357,-6.993313699623441
1998-09-01,16.781911941866902,11.96639400489323,-4.815517936973672
1998-09-08,16.696556556743758,12.059039273703835,-4.637517283039923
1998-09-15,17.27044513181661,12.277235713941009,-4.993209417875603
1998-09-22,17.088569588892895,12.70092050477809,-4.3876490841148055
1998-09-29,17.122333450945145,12.432616043295848,-4.689717407649297
1998-10-06,17.065971003137825,11.920730244429631,-5.145240758708194
1998-10-13,17.657358877175387,9.526755456471413,-8.130603420703974
1998-10-20,17.645610503241315,9.34080823944946,-8.304802263791855
1998-10-27,17.137898013436967,9.77346819043511,-7.364429823001856
1998-11-03,17.32682704766792,10.146810021506065,-7.180017026161854
1998-11-10,17.313577734600955,10.101263231967677,-7.212314502633278
1998-11-17,17.40322519274364,10.044568895308752,-7.358656297434889
1998-11-24,17.696486822325607,10.316073576298402,-7.380413246027205
1998-12-01,17.60374635206722,10.335336546495045,-7.268409805572174
1998-12-08,17.495295143699174,10.602066993432263,-6.893228150266911
1998-12-15,17.29562447206846,10.358988398429537,-6.936636073638924
1998-12-22,17.1407459089007,10.522060052373195,-6.618685856527506
1998-12-29,16.899678792115058,10.80231201955747,-6.097366772557589
1999-01-05,16.959913716379877,10.927647394633595,-6.032266321746281
1999-01-12,17.071174158459755,10.842091006677592,-6.229083151782163
1999-01-19,16.961809135731233,11.031895369541578,-5.929913766189655
1999-01-26,16.477093935637996,10.806770743102877,-5.670323192535118
1999-02-02,16.71717812316976,10.68826257501999,-6.028915548149769
1999-02-09,16.56705204884848,10.774706625290614,-5.792345423557867
1999-02-16,16.817632016365575,10.412528803693014,-6.405103212672561
1999-02-23,16.90811284239858,10.349963404999048,-6.558149437399532
1999-03-02,17.231125468264505,10.618548888317854,-6.612576579946651
1999-03-09,17.352635076468037,11.365110037150352,-5.987525039317685
1999-03-16,17.15375656423039,11.195368404261316,-5.958388159969076
1999-03-23,17.331946061090026,11.115660434554842,-6.216285626535184
1999-03-30,17.273565190520973,11.051050183315883,-6.222515007205089
1999-04-06,17.36869420172185,10.987349380800884,-6.381344820920967
1999-04-13,17.233866976825688,11.15137671273964,-6.082490264086047
1999-04-20,17.16993573879824,10.803481095021434,-6.366454643776807
1999-04-27,17.09541836896242,10.681511907718596,-6.413906461243824
1999-05-04,17.292818174405745,10.451425372550332,-6.841392801855413
1999-05-11,17.33336854818447,10.256692705214551,-7.0766758429699195
1999-05-18,17.6187730812221,10.19597529651932,-7.422797784702778
1999-05-25,18.064076949511804,10.225123846946417,-7.838953102565387
1999-06-01,18.62068087949576,10.543710934974309,-8.076969944521453
1999-06-08,18.848093776773737,10.802365339265013,-8.045728437508725
1999-06-15,18.806679569328598,10.549171944825193,-8.257507624503404
1999-06-22,19.443052421847995,9.81379546297168,-9.629256958876315
1999-06-29,19.707051515961847,8.914723798849067,-10.79232771711278
1999-07-06,20.104783823155767,8.69091628655666,-11.413867536599106
1999-07-13,19.11811490019548,9.813865394511133,-9.304249505684346
1999-07-20,19.661036449894617,8.684914991440674,-10.976121458453942
1999-07-27,19.903728247649113,8.66406801089285,-11.239660236756263
1999-08-03,20.062386699780507,9.141039542027762,-10.921347157752745
1999-08-10,20.376802430594786,9.063098235893861,-11.313704194700925
1999-08-17,20.507060551844265,9.340047268770427,-11.167013283073839
1999-08-24,20.44631320170729,9.24837510978329,-11.197938091924001
1999-08-31,20.744277336636046,9.38401505498361,-11.360262281652435
1999-09-07,20.91231578539489,9.78779607956704,-11.124519705827852
1999-09-14,20.97768141612871,9.817034712005253,-11.160646704123458
1999-09-21,20.984166701156234,9.724138959636644,-11.26002774151959
1999-09-28,21.027638375755227,9.847655360236505,-11.179983015518722
1999-10-05,20.65802925605724,10.197040650123425,-10.460988605933816
1999-10-12,20.527352712246056,10.007402369379092,-10.519950342866965
1999-10-19,20.574240404690133,10.480590912541354,-10.09364949214878
1999-10-26,20.40239692426851,10.765777945188992,-9.636618979079516
1999-11-02,20.79801791809969,10.559539329610958,-10.23847858848873
1999-11-09,20.66263389327397,10.40638093857759,-10.25625295469638
1999-11-16,20.55626356089491,10.638714430661903,-9.917549130233006
1999-11-23,20.306011773906743,10.75318468061069,-9.552827093296052
1999-11-30,20.13637639669369,10.913818131927773,-9.222558264765919
1999-12-07,20.97615881400043,10.54825545861383,-10.4279033553866
1999-12-14,20.58110506452948,10.482967107995943,-10.098137956533538
1999-12-21,21.089178954205515,10.223242135709423,-10.865936818496092
1999-12-28,21.23148370921195,10.228960263595617,-11.002523445616333
2000-01-04,21.29586281392786,10.196800852779788,-11.099061961148074
2000-01-11,20.829072377397598,10.483037702047557,-10.34603467535004
2000-01-18,20.858728865869203,10.526077709629478,-10.332651156239725
2000-01-25,21.004260399268883,10.572587066201988,-10.431673333066895
2000-02-01,21.280514469619813,10.566335412947607,-10.714179056672206
2000-02-08,21.26545136942232,10.562467666917774,-10.702983702504545
2000-02-15,21.209781654989406,10.653125121159272,-10.556656533830134
2000-02-22,21.071289388483606,10.757882047595936,-10.31340734088767
2000-02-29,21.334066280031227,10.702617817513518,-10.631448462517708
2000-03-07,21.41696081778247,10.68170292738256,-10.735257890399911
2000-03-14,21.378712854867654,11.016045818930822,-10.362667035936832
2000-03-21,21.309537000554926,11.280248078250615,-10.02928892230431
2000-03-28,21.235293570755122,11.826804599023383,-9.408488971731739
2000-04-04,21.248860135061975,12.160585240130242,-9.088274894931732
2000-04-11,21.429777767619854,12.234842020447731,-9.194935747172122
2000-04-18,21.008118325876723,13.17695170262346,-7.831166623253262
2000-04-25,20.701718741414663,13.037718965335257,-7.663999776079406
2000-05-02,20.739661410724963,13.025224581850738,-7.714436828874225
2000-05-09,20.943382602500122,13.099384163010942,-7.84399843948918
2000-05-16,20.968281490403843,12.946026720509545,-8.022254769894298
2000-05-23,20.822275748957264,12.918471104926077,-7.903804644031187
2000-05-30,20.582492791207706,12.47704701182347,-8.105445779384235
2000-06-06,20.685205288025674,12.09935230629136,-8.585852981734314
2000-06-13,20.658034784326084,11.933009906281653,-8.725024878044431
2000-06-20,20.53718647714163,12.13090728085951,-8.40627919628212
2000-06-27,20.351030180482827,12.095528813173061,-8.255501367309765
2000-07-04,20.645801292814628,11.919548529667514,-8.726252763147114
2000-07-11,20.50672019529106,12.138725474290272,-8.367994721000787
2000-07-18,20.624316494795377,12.079373333021517,-8.54494316177386
2000-07-25,20.75336871571989,11.97833266561597,-8.775036050103921
2000-08-01,20.70500475327502,11.793742896066181,-8.911261857208839
2000-08-08,21.00594268737544,11.4939645612843,-9.51197812609114
2000-08-15,21.08311644045619,11.64609751265184,-9.43701892780435
2000-08-22,21.320749216380605,11.695480840187109,-9.625268376193496
2000-08-29,21.577150335297656,11.472515487594938,-10.104634847702718
2000-09-05,20.909159094899007,11.734270776930913,-9.174888317968094
2000-09-12,20.95715884347807,11.756149712229098,-9.201009131248972
2000-09-19,19.939901489337803,12.412242366582293,-7.5276591227555105
2000-09-26,20.28162792137357,12.40554143589797,-7.8760864854756
2000-10-03,20.32409676850623,12.050089479269232,-8.274007289236998
2000-10-10,20.24462788323487,12.157395643793638,-8.087232239441231
2000-10-17,20.289743574810714,12.037766288836686,-8.251977285974029
2000-10-24,20.54085448806338,12.021107247692028,-8.519747240371354
2000-10-31,20.04428042055795,12.17088561088108,-7.873394809676871
2000-11-07,19.777889554665403,12.861862865096873,-6.916026689568531
2000-11-14,19.69470126557464,12.803053746663423,-6.891647518911217
2000-11-21,19.866683729171722,12.697082395041082,-7.16960133413064
2000-11-28,20.292203972823575,12.232482699203231,-8.059721273620344
2000-12-05,20.488231254421258,12.199086727458518,-8.28914452696274
2000-12-12,20.476971282514263,11.601777298861329,-8.875193983652935
2000-12-19,19.860573812217083,12.229584299187028,-7.630989513030055
2000-12-26,20.06195140500766,12.010822646545561,-8.0511287584621
2001-01-02,20.440932785324925,12.18339172306863,-8.257541062256296
2001-01-09,20.519194354435577,12.711171152949426,-7.808023201486151
2001-01-16,20.28281949652483,12.744962996342206,-7.537856500182624
2001-01-23,20.338853691785747,12.387979687579076,-7.950874004206671
2001-01-30,20.096193900971805,12.011072034831267,-8.085121866140538
2001-02-06,19.288681150986754,11.427723202075185,-7.860957948911569
2001-02-13,18.986834074907435,11.561734139893991,-7.425099935013444
2001-02-20,19.180694196573345,11.799633754708886,-7.381060441864459
2001-02-27,19.036833393734685,12.04829539999832,-6.988537993736365
2001-03-06,19.760098722660565,12.903614294672332,-6.856484427988233
2001-03-13,19.55414210654313,13.089543771788826,-6.464598334754303
2001-03-20,19.73873256150602,13.075369605957711,-6.663362955548308
2001-03-27,19.49320132086117,12.925266105248882,-6.567935215612289
2001-04-03,19.102089231229748,12.772978389934153,-6.329110841295595
2001-04-10,19.47919054740404,13.292063859154757,-6.187126688249284
2001-04-17,19.488361016150183,13.526653210286476,-5.961707805863707
2001-04-24,19.261105678096584,13.837243168680093,-5.423862509416491
2001-05-01,19.440158570103456,13.626904389841043,-5.813254180262414
2001-05-08,19.39663915320394,13.453869101536661,-5.942770051667278
2001-05-15,19.352653676473253,13.582610501941378,-5.7700431745318745
2001-05-22,19.287357231426913,13.637166252099641,-5.650190979327272
2001-05-29,19.53913061254441,13.57668426978977,-5.962446342754642
2001-06-05,19.535158343475345,13.362372116349013,-6.172786227126332
2001-06-12,19.448969291813924,13.74956836334163,-5.6994009284722935
2001-06-19,19.32884620159266,14.02175034658271,-5.307095855009951
2001-06-26,19.46530735498093,14.181792696299759,-5.28351465868117
2001-07-03,19.49672749953399,14.19670677741276,-5.3000207221212285
2001-07-10,19.462751200597012,14.32265779827759,-5.1400934023194225
2001-07-17,19.50679627206402,14.511026555662456,-4.995769716401563
2001-07-24,19.56357767878614,14.551290305622189,-5.01228737316395
2001-07-31,19.618615303977833,14.695876748726501,-4.922738555251332
2001-08-07,19.52483079829431,14.585767719534658,-4.939063078759652
2001-08-14,19.34707689540779,14.70944450194162,-4.637632393466168
2001-08-21,19.52877370094334,14.807266368719235,-4.721507332224105
2001-08-28,19.62188851066308,15.07490775034156,-4.546980760321521
2001-09-04,19.721785069537276,15.033008163450056,-4.68877690608722
2001-09-11,19.914592167640887,14.7380793996474,-5.176512767993486
2001-09-18,19.722686979584694,14.770909172212448,-4.951777807372245
2001-09-25,19.82158266434956,14.681308451355296,-5.140274212994264
2001-10-02,19.701048590725122,14.51671420410878,-5.184334386616342
2001-10-09,19.68983382141097,14.394877356776298,-5.294956464634673
2001-10-16,19.508964554128386,14.428973456489487,-5.079991097638899
2001-10-23,19.466739922811794,14.584260727369163,-4.882479195442631
2001-10-30,19.59192463669848,14.579804652488406,-5.012119984210074
2001-11-06,19.621069637519017,14.280027645599269,-5.341041991919749
2001-11-13,19.537059171180108,14.145454581666336,-5.391604589513772
2001-11-20,19.707803125278243,14.663815605791083,-5.04398751948716
2001-11-27,19.914750869717086,15.032537308578897,-4.8822135611381885
2001-12-04,19.938142906939156,15.025308400517252,-4.912834506421904
2001-12-11,19.591559913911468,14.502332920435734,-5.089226993475734
2001-12-18,19.464170856562305,14.224180427980702,-5.239990428581603
2001-12-25,19.611431412255275,14.376141452693167,-5.235289959562108
2002-01-01,19.45960880373742,14.515889057587906,-4.943719746149515
2002-01-08,19.598744285454412,14.474434418575242,-5.12430986687917
2002-01-15,19.503744304835273,14.476684825466915,-5.027059479368358
2002-01-22,19.58753569955863,14.4680427918419,-5.1194929077167295
2002-01-29,19.597581823393735,14.16175995831021,-5.4358218650835255
2002-02-05,19.773921631131955,14.22480084208209,-5.549120789049866
2002-02-12,20.000725604830855,14.241102910810996,-5.759622694019859
2002-02-19,19.932551250703014,14.157887873796556,-5.774663376906458
2002-02-26,19.77630796261536,14.102932771199967,-5.673375191415392
2002-03-05,19.954096833086616,14.081487638313726,-5.87260919477289
2002-03-12,20.182404569386357,14.270229202712494,-5.912175366673862
2002-03-19,20.211775719602297,14.176350238351532,-6.0354254812507655
2002-03-26,20.066481781266795,14.179270788292863,-5.887210992973932
2002-04-02,20.112865231382617,14.228778987570202,-5.8840862438124155
2002-04-09,20.03838851359036,14.192493933722613,-5.845894579867746
2002-04-16,20.07939525571731,14.046431701416227,-6.032963554301082
2002-04-23,19.97726644369033,13.973425261220026,-6.003841182470303
2002-04-30,19.764249216609613,14.005296122866563,-5.758953093743051
2002-05-07,19.72688198503285,13.768661469686569,-5.958220515346282
2002-05-14,19.704478429576703,13.780796389512458,-5.923682040064245
2002-05-21,19.65983477266208,13.849011528273868,-5.810823244388212
2002-05-28,19.6985050048982,13.835804497990376,-5.862700506907826
2002-06-04,19.713274962976485,13.614868006651603,-6.098406956324881
2002-06-11,19.866787602083356,13.625531079782904,-6.241256522300452
2002-06-18,19.92084276854004,13.644589806143534,-6.276252962396507
2002-06-25,19.893148606411227,13.753651213145336,-6.139497393265891
2002-07-02,19.817407064668725,13.662679040001043,-6.154728024667682
2002-07-09,19.531702211488273,13.595223073682275,-5.936479137805998
2002-07-16,19.484591124753802,13.622976777214234,-5.861614347539568
2002-07-23,19.453435402336783,13.59581657749827,-5.857618824838513
2002-07-30,19.43472425266171,13.741240710757905,-5.693483541903804
2002-08-06,19.531582519950017,14.087432294233748,-5.444150225716269
2002-08-13,19.511625710325184,14.17179333160602,-5.339832378719164
2002-08-20,19.544730669976165,13.676856487214893,-5.8678741827612715
2002-08-27,19.619664372967872,13.77540065399823,-5.844263718969643
2002-09-03,19.67651598091566,13.500993136044396,-6.175522844871264
2002-09-10,19.94691796140266,14.18615989285109,-5.760758068551571
2002-09-17,19.830004985955078,14.539834056115161,-5.290170929839917
2002-09-24,19.78109882980712,14.392492501603742,-5.3886063282033785
2002-10-01,19.66149219685168,14.470346852992492,-5.191145343859187
2002-10-08,19.560524213720186,14.811056901596263,-4.749467312123922
2002-10-15,19.44315500813329,14.773460422952404,-4.669694585180885
2002-10-22,19.495052249249483,14.671824469564896,-4.823227779684586
2002-10-29,19.343492580001623,14.64296601779811,-4.700526562203514
2002-11-05,19.271932015837102,14.658614043670113,-4.613317972166989
2002-11-12,18.984731041818264,14.57630202934697,-4.408429012471295
2002-11-19,19.090657538014497,14.504558485105878,-4.586099052908619
2002-11-26,19.047626653441846,14.424227905088348,-4.623398748353498
2002-12-03,19.038344912056832,14.543791586658717,-4.494553325398115
2002-12-10,18.89704954216412,14.416493757637202,-4.480555784526917
2002-12-17,18.981782912073413,14.437567217004073,-4.54421569506934
2002-12-24,19.006428035009552,14.420180317845727,-4.586247717163825
2002-12-31,18.86542139745525,14.268416427842244,-4.597004969613007
2003-01-07,18.685552457227516,14.386137869041512,-4.2994145881860035
2003-01-14,18.631301959192488,14.433547806677085,-4.197754152515403
2003-01-21,18.60857194634312,14.498948955726682,-4.109622990616437
2003-01-28,18.699746752881897,14.587640118946553,-4.112106633935344
2003-02-04,18.775541047003053,14.714116451183505,-4.061424595819547
2003-02-11,19.00848261349519,14.445758953186564,-4.562723660308626
2003-02-18,18.99627661253425,14.451438166265884,-4.544838446268365
2003-02-25,18.97072581393236,14.45992555197833,-4.5108002619540315
2003-03-04,18.954486559558827,14.59962595250708,-4.354860607051746
2003-03-11,18.86979879478025,14.722373239745277,-4.147425555034975
2003-03-18,18.988590685696,14.647454178159137,-4.341136507536863
2003-03-25,19.014104644479627,14.61137030129932,-4.402734343180306
2003-04-01,19.002961696820094,14.479482704608664,-4.52347899221143
2003-04-08,18.790221537709648,14.626823640648505,-4.163397897061143
2003-04-15,18.701148423130032,14.569008460132704,-4.1321399629973286
2003-04-22,18.729492511223533,14.522703916462465,-4.206788594761068
2003-04-29,18.755678062170297,14.479536060503246,-4.276142001667051
2003-05-06,18.748722079910447,14.425180002922666,-4.323542076987781
2003-05-13,18.565137353885373,14.545537357869216,-4.019599996016156
2003-05-20,18.453469307606504,14.751680770035417,-3.701788537571087
2003-05-27,18.407413694061628,14.487372251491802,-3.9200414425698256
2003-06-03,18.48860235592321,14.242547077323238,-4.246055278599972
2003-06-10,18.6064444496793,14.27126830534615,-4.335176144333152
2003-06-17,18.74387926616267,14.045273411518698,-4.69860585464397
2003-06-24,18.77881849008495,13.928305125718264,-4.850513364366687
2003-07-01,18.580703843541375,13.973846756194936,-4.606857087346439
2003-07-08,18.603278586506633,14.077559277766143,-4.52571930874049
2003-07-15,18.403988119249675,14.032207621248052,-4.371780498001623
2003-07-22,18.596522167984148,14.085526767540529,-4.510995400443619
2003-07-29,18.612340455223737,14.151248227505532,-4.461092227718206
2003-08-05,18.742784787341296,13.968988229766094,-4.773796557575203
2003-08-12,18.685643392804316,14.169013431026663,-4.516629961777653
2003-08-19,18.473775019775115,14.018025947498765,-4.455749072276349
2003-08-26,18.597882677096308,14.100195069530361,-4.497687607565947
2003-09-02,18.5988122848915,14.071081386721653,-4.527730898169848
2003-09-09,18.61948325115737,14.06459403079642,-4.55488922036095
2003-09-16,19.393312785735645,14.878367552868356,-4.514945232867289
2003-09-23,19.376356415816744,14.973587884696041,-4.402768531120703
2003-09-30,19.53460714369088,15.02887855295441,-4.505728590736471
2003-10-07,19.44987448456403,15.276975521995418,-4.172898962568613
2003-10-14,19.302467675335713,15.287268650878044,-4.015199024457669
2003-10-21,19.357601619335142,15.232069964975334,-4.125531654359808
2003-10-28,19.47649160889752,15.141074036901863,-4.335417571995656
2003-11-04,19.433668968580818,15.141983433701485,-4.291685534879333
2003-11-11,19.469257089850235,15.34826522921726,-4.120991860632975
2003-11-18,19.488941895256417,15.26293145013337,-4.2260104451230465
2003-11-25,19.532697958373266,15.216784602913288,-4.315913355459978
2003-12-02,19.54106347920991,15.265688799660541,-4.275374679549369
2003-12-09,19.517186639586512,15.152609544887182,-4.36457709469933
2003-12-16,19.37303353595635,15.303279629745603,-4.069753906210746
2003-12-23,19.39848407854189,15.400451782299987,-3.998032296241904
2003-12-30,19.509028298803294,15.393534403379675,-4.115493895423619
2004-01-06,19.614162170382343,15.208784158178705,-4.405378012203638
2004-01-13,19.769611341836413,15.143895561374608,-4.625715780461805
2004-01-20,19.814902583416302,15.187667463589472,-4.62723511982683
2004-01-27,19.826659077308424,15.199399175113072,-4.627259902195352
