Date,IT_DE_z,EA_disp_z
2014-06-05,-0.12041444922805326,0.1868232778533397
2014-06-06,-0.1547154739347882,0.15566706960521384
2014-06-09,-0.18019623514550537,0.12932715769548922
2014-06-10,-0.1919565864735283,0.11702903441950542
2014-06-11,-0.20469696707888688,0.10642094964093919
2014-06-12,-0.2164573184069104,0.09623566479327686
2014-06-13,-0.23017772828960403,0.08786467988592479
2014-06-16,-0.24193807961762756,0.08057989048217565
2014-06-17,-0.24389813817229766,0.0796788953832452
2014-06-18,-0.2409580503402919,0.08471821530071812
2014-06-19,-0.24389813817229766,0.08975277103310927
2014-06-20,-0.2380179625082862,0.0944938527721635
2014-06-23,-0.22331752334825694,0.11204296571829289
2014-06-24,-0.19587670358286968,0.14879356311152245
2014-06-25,-0.17039594237215253,0.19101747027070282
2014-06-26,-0.13413485911074746,0.23919913359794326
2014-06-27,-0.110614156454701,0.27552862946081597
2014-06-30,-0.08513339524398385,0.31735103445165896
2014-07-01,-0.06357275114260748,0.3525018663980294
2014-07-02,-0.043972165595902384,0.37246552612534123
2014-07-03,-0.027311667881202435,0.3912921948975836
2014-07-04,-0.012611228721173172,0.4065971115449567
2014-07-07,0.0020892104388555047,0.42055145740635136
2014-07-08,0.015809620321549717,0.43146427405780347
2014-07-09,0.029530030204243343,0.4459777503741885
2014-07-10,0.03639023514559045,0.4484910732663481
2014-07-11,0.04521049864160766,0.44940847542700335
2014-07-14,0.05109067430561913,0.4477776321543632
2014-07-15,0.0550107914149605,0.4432532491186121
2014-07-16,0.05011064502828408,0.4288071404148342
2014-07-17,0.042270410809602504,0.42080859913995516
2014-07-18,0.04913061575094903,0.4245282221389302
2014-07-21,0.047170557196278926,0.4215457074206727
2014-07-22,0.05011064502828466,0.4168024769960372
2014-07-23,0.059910937801637504,0.422490397568586
2014-07-24,0.0746113769616656,0.4318426614680577
2014-07-25,0.07657143551633629,0.4313847348550335
2014-07-28,0.08147158190301271,0.43290178958643455
2014-07-29,0.08147158190301271,0.4192453807589099
2014-07-30,0.08441166973501844,0.4141616682986355
2014-07-31,0.08539169901235408,0.4135140423055407
2014-08-01,0.08539169901235408,0.40610039012806626
2014-08-04,0.08539169901235408,0.3980265059374109
2014-08-05,0.08245161118034834,0.3898071428334651
2014-08-06,0.08245161118034834,0.38755456130115695
2014-08-07,0.08343164045768339,0.3817457865746832
2014-08-08,0.08735175756702418,0.3824336585222182
2014-08-11,0.08441166973501844,0.37407698536331
2014-08-12,0.0795115233483426,0.3646989550938488
2014-08-13,0.07559140623900124,0.35255270954697354
2014-08-14,0.07853149407100697,0.35594511249035415
2014-08-15,0.07951152334834202,0.35184493844566667
2014-08-18,0.07069125985232481,0.33458026229512944
2014-08-19,0.06873120129765355,0.3274248951490502
2014-08-20,0.06089096707897138,0.3168375722721052
2014-08-21,0.027569971649572075,0.280816315770526
2014-08-22,-0.02045146293985533,0.22190436006548075
2014-08-25,-0.06357275114260748,0.16029912124040285
2014-08-26,-0.09885380512667748,0.11018357129428194
2014-08-27,-0.12433456633739463,0.07965540541568476
2014-08-28,-0.14883529827077616,0.04394050403357498
2014-08-29,-0.17333603020415825,0.01675871455232447
2014-09-01,-0.19685673286020472,-0.004601810385903398
2014-09-02,-0.2184173769615805,-0.023735693006466028
2014-09-03,-0.2409580503402919,-0.05051231260353672
2014-09-04,-0.26545878227367403,-0.07934442698795305
2014-09-05,-0.29191957276172625,-0.11066119789613936
2014-09-08,-0.313480216863102,-0.13580437788187205
2014-09-09,-0.32720062674579625,-0.15118266415586015
2014-09-10,-0.3379809487964847,-0.16347094881457824
2014-09-11,-0.34680121229250194,-0.1726562693410233
2014-09-12,-0.3566015050658542,-0.18524909618815222
2014-09-15,-0.366401797839207,-0.1931852370554551
2014-09-16,-0.3811022369992363,-0.20725506177546155
2014-09-17,-0.3948226468819293,-0.22470109170681327
2014-09-18,-0.4036429103779471,-0.23575348755604
2014-09-19,-0.4036429103779471,-0.24242320420988014
2014-09-22,-0.3918825590499236,-0.2309668050928731
2014-09-23,-0.38012220772190064,-0.21286745498740822
2014-09-24,-0.3742420320578886,-0.20619319081165494
2014-09-25,-0.37326200278055355,-0.2118476054948964
2014-09-26,-0.37326200278055355,-0.21498194535381912
2014-09-29,-0.3683618563938771,-0.215177581396268
2014-09-30,-0.36248168072986564,-0.2118913017211037
2014-10-01,-0.3350408609644778,-0.19079061457018323
2014-10-02,-0.29681971914840205,-0.15404276067010592
2014-10-03,-0.2703589286603499,-0.12966451798329762
2014-10-06,-0.22919769901226839,-0.09290485985683622
2014-10-07,-0.2027369085242162,-0.06554700149996179
2014-10-08,-0.17725614731349904,-0.03861794343117119
2014-10-09,-0.15471547393478763,-0.016509299116176178
2014-10-10,-0.13119477127874116,0.002510772261881308
2014-10-13,-0.10963412717736537,0.02166034330896936
2014-10-14,-0.08905351235332463,0.03285060424698203
2014-10-15,-0.06749286825194885,0.048000716903623224
2014-10-16,-0.045932224150572486,0.07041817964394975
2014-10-17,-0.03711196065455528,0.08226091399429783
2014-10-20,-0.019471433662520278,0.09900585700485322
2014-10-21,-0.0008508773931502307,0.12007531008245394
2014-10-22,0.014829591044214082,0.13757363743997858
2014-10-23,0.026589942372237607,0.1535414414915494
2014-10-24,0.039330322977596185,0.17344069959398326
2014-10-27,0.04717055719627834,0.18794250514441035
2014-10-28,0.054030762137624866,0.19906601893276776
2014-10-29,0.06285102563364266,0.20714297146930744
2014-10-30,0.052070703582954764,0.20070273274285125
2014-10-31,0.03149008875891403,0.18454993937338787
2014-11-03,0.0197297374308905,0.18060780288994893
2014-11-04,-0.002810935947820916,0.16638408328704724
2014-11-05,-0.019471433662520278,0.1521866586146179
2014-11-06,-0.035151902099885175,0.14258515873732328
2014-11-07,-0.04985234125991444,0.13278895891238288
2014-11-10,-0.07239301463862527,0.11846367076923825
2014-11-11,-0.10081386368134816,0.09774705727996587
2014-11-12,-0.12433456633739463,0.08122138655043395
2014-11-13,-0.1478552689934411,0.0662319509205917
2014-11-14,-0.1743160594814933,0.04550870161803143
2014-11-17,-0.19685673286020472,0.02367706377734512
2014-11-18,-0.2252775819029282,-0.001343778258625625
2014-11-19,-0.2625186944416683,-0.03902401202471836
2014-11-20,-0.2968197191484032,-0.07345549183262544
2014-11-21,-0.3311207438551376,-0.10928162161260199
2014-11-24,-0.36150165145253116,-0.14094340370676245
2014-11-25,-0.37816214916723057,-0.15850540876855262
2014-11-26,-0.38796244194058277,-0.1682395980715594
2014-11-27,-0.4036429103779477,-0.18013379818623623
2014-11-28,-0.4163832909833063,-0.18966257300630293
2014-12-01,-0.4320637594206706,-0.20510348985699642
2014-12-02,-0.4418640521940234,-0.21701567619766893
2014-12-03,-0.45558446207671704,-0.2279679019513014
2014-12-04,-0.46734481340474,-0.2411726211961076
2014-12-05,-0.4800851940100986,-0.25779571015539676
2014-12-08,-0.4898854867834514,-0.27312735983087344
2014-12-09,-0.4938056038927922,-0.279118708138969
2014-12-10,-0.4960923388732412,-0.28391350897040646
2014-12-11,-0.4998817854122708,-0.2901978950182763
2014-12-12,-0.4973337092911993,-0.29247436864232573
2014-12-15,-0.48753341651784704,-0.287528469391093
2014-12-16,-0.48067321157649995,-0.2848369070294435
2014-12-17,-0.47381300663515286,-0.282851663631121
2014-12-18,-0.4620526553071293,-0.27556607814253203
2014-12-19,-0.4640127138618,-0.2808063922266053
2014-12-22,-0.45127233325644145,-0.2732650917788106
2014-12-23,-0.43461183554174204,-0.25885184365897096
2014-12-24,-0.42775163060039556,-0.2531324189436566
2014-12-25,-0.433631806264407,-0.25714780142363725
2014-12-26,-0.43363180626440645,-0.2568870214422067
2014-12-29,-0.44539215759242995,-0.26810750755896584
2014-12-30,-0.44931227470177076,-0.2750862427603149
2014-12-31,-0.4600925967524592,-0.2811946550177185
2015-01-01,-0.4640127138618,-0.2865916172622033
2015-01-02,-0.4728329773578178,-0.29322241948681005
2015-01-05,-0.4796931822991643,-0.2978700078397086
2015-01-06,-0.48361329940850567,-0.29730714040187384
2015-01-07,-0.4973337092911993,-0.30713549029396925
2015-01-08,-0.5175876476894617,-0.3158477616519158
2015-01-09,-0.5343788159744729,-0.33103309127947894
2015-01-12,-0.5565274776422501,-0.3479720451754451
2015-01-13,-0.5790681510209614,-0.3687726057557907
2015-01-14,-0.5849483266849729,-0.36742580215120657
2015-01-15,-0.5869083852396436,-0.3628666011394067
2015-01-16,-0.5869083852396436,-0.354866051326111
2015-01-19,-0.5751480339116201,-0.33706358384293206
2015-01-20,-0.5800481802982965,-0.3323724125741895
2015-01-21,-0.5976887072903315,-0.34328213794365026
2015-01-22,-0.6172892928370366,-0.35582679892621877
2015-01-23,-0.6261095563330544,-0.3647038300922997
2015-01-26,-0.6300296734423955,-0.3658231720449079
2015-01-27,-0.6280696148877248,-0.3605989361048278
2015-01-28,-0.6310097027197308,-0.35452918905815534
2015-01-29,-0.6261095563330544,-0.34469850135604124
2015-01-30,-0.6329697612744012,-0.3440435356731005
2015-02-02,-0.6241494977783837,-0.330816946564397
2015-02-03,-0.6231694685010487,-0.32409794145165816
2015-02-04,-0.6241494977783837,-0.31848916403313354
2015-02-05,-0.6202293806690429,-0.3098610853138925
2015-02-06,-0.6153292342823665,-0.3062122893818362
2015-02-09,-0.6182693221143722,-0.30515085314955437
2015-02-10,-0.6221894392237133,-0.3095196719839628
2015-02-11,-0.6280696148877248,-0.3117986907487658
2015-02-12,-0.6506102882664362,-0.3346336927914387
2015-02-13,-0.6780511080318238,-0.36313213394528093
2015-02-16,-0.7123521327385584,-0.40308127150522105
2015-02-17,-0.7427330403359517,-0.43847017962926427
2015-02-18,-0.7672337722693338,-0.4665094581405967
2015-02-19,-0.7907544749253802,-0.49406516786050375
2015-02-20,-0.8162352361360974,-0.5301164810755773
2015-02-23,-0.8417159973468142,-0.5563277810931022
2015-02-24,-0.8750369927762136,-0.5913458319531757
2015-02-25,-0.91521819314696,-0.6326728229879262
2015-02-26,-0.9563794227950415,-0.6867038533401346
2015-02-27,-0.9995007109977934,-0.7390419008594392
2015-03-02,-1.0347817649818634,-0.7856894267512359
2015-03-03,-1.070062818965933,-0.8299825207598157
2015-03-04,-1.0886833752353031,-0.8572012058521177
2015-03-05,-1.1102440193366792,-0.8849269060743439
2015-03-06,-1.1327846927153906,-0.9112962695996608
2015-03-09,-1.1465051025980841,-0.9357858447010492
2015-03-10,-1.1543453368167664,-0.9477886610585092
2015-03-11,-1.156305395371437,-0.9518041274771482
2015-03-12,-1.1621855710354487,-0.9586737382858075
2015-03-13,-1.1553253660941016,-0.9544227213088744
2015-03-16,-1.1494451904300902,-0.9478889807064007
2015-03-17,-1.1435650147660785,-0.9399070898228902
2015-03-18,-1.142584985488743,-0.937147664651484
2015-03-19,-1.138664868379402,-0.9332423776984039
2015-03-20,-1.1327846927153906,-0.9281763486566251
2015-03-23,-1.1244544438580406,-0.9163057590501047
2015-03-24,-1.1205343267486996,-0.9159948628676641
2015-03-25,-1.1166142096393585,-0.9159429265262876
2015-03-26,-1.0999537119246587,-0.9046264180236627
2015-03-27,-1.0832932142099592,-0.8812145540775851
2015-03-30,-1.0636926286632538,-0.8595648298541516
2015-03-31,-1.0411519552845423,-0.8304946598240551
2015-04-01,-1.0264515161245134,-0.803771841915778
2015-04-02,-1.0097910184098138,-0.7779091640710857
2015-04-03,-0.974509964425744,-0.7376035728910502
2015-04-06,-0.9411889689963446,-0.6950779226477336
2015-04-07,-0.9127681199536218,-0.6513811557709746
2015-04-08,-0.9000277393482632,-0.6259048103608653
2015-04-09,-0.8872873587429047,-0.6058635199069066
2015-04-10,-0.8676867731961992,-0.5836570763951712
2015-04-13,-0.8608265682548522,-0.5677344443949682
2015-04-14,-0.8490662169268289,-0.555431496246716
2015-04-15,-0.8343657777668,-0.539527945083186
2015-04-16,-0.8245654849934471,-0.5228308284327617
2015-04-17,-0.8218704044807751,-0.5120353536055101
2015-04-20,-0.8208903752034398,-0.5083028565094513
2015-04-21,-0.7958996286313904,-0.4846100800201136
2015-04-22,-0.7655187210339969,-0.4490864776629673
2015-04-23,-0.754738398983309,-0.4259575903697188
2015-04-24,-0.7527783404286383,-0.415876413498941
2015-04-27,-0.7449381062099562,-0.40710736615185217
2015-04-28,-0.7380779012686093,-0.40086304945661494
2015-04-29,-0.7351378134366036,-0.4092560041884785
2015-04-30,-0.7331777548819329,-0.4102869111556163
2015-05-01,-0.7468981647646268,-0.424953021051729
2015-05-04,-0.7655187210339969,-0.44618622058172686
2015-05-05,-0.7802191601940262,-0.46852083783175025
2015-05-06,-0.7929595407993847,-0.49107178026019616
2015-05-07,-0.7949195993540551,-0.500507115968198
2015-05-08,-0.7939395700767198,-0.5055340754834129
2015-05-11,-0.7836492626646994,-0.49811489198394443
2015-05-12,-0.7650287063953294,-0.48207773823367656
2015-05-13,-0.7552284136219765,-0.46549734343024673
2015-05-14,-0.7424880330166179,-0.44573035419178986
2015-05-15,-0.7228874474699125,-0.42086611076443997
2015-05-18,-0.6903014739985148,-0.3899238057308317
2015-05-19,-0.6540403907371097,-0.3517073762116188
2015-05-20,-0.6550204200144448,-0.34928801418807864
2015-05-21,-0.6540403907371097,-0.3397299923624697
2015-05-22,-0.630519688081063,-0.31941841855808073
2015-05-25,-0.6050389268703461,-0.2911519174521197
2015-05-26,-0.5844583120463054,-0.2673192592475796
2015-05-27,-0.5766180778276232,-0.24667906275927254
2015-05-28,-0.5668177850542704,-0.2142458191237538
2015-05-29,-0.545257140952894,-0.18945884066501192
2015-06-01,-0.5080160284141539,-0.1448864281856012
2015-06-02,-0.47959517937143104,-0.10179783599201953
2015-06-03,-0.45117433032870813,-0.06484374627649776
2015-06-04,-0.4237335105633203,-0.029062910725134186
2015-06-05,-0.3933526029659267,0.011324895477063649
2015-06-08,-0.39139254441125665,0.020450919547243054
2015-06-09,-0.4036429103779471,0.008169068149928623
2015-06-10,-0.41148314459662927,0.001620215657446157
2015-06-11,-0.4163832909833057,-0.00221643811215815
2015-06-12,-0.42814364231132923,-0.019605744342093615
2015-06-15,-0.401682851823277,0.002429880540337841
2015-06-16,-0.3889424712179184,0.025327648574479143
2015-06-17,-0.38992250049525345,0.025758527600291407
2015-06-18,-0.3683618563938777,0.05456890838126164
2015-06-19,-0.3556214757885191,0.06386671861823763
2015-06-22,-0.3330808024098077,0.08599617909344562
2015-06-23,-0.313480216863102,0.1131423283323936
2015-06-24,-0.294859660593732,0.13622777346214848
2015-06-25,-0.277219133601697,0.14824661637998848
2015-06-26,-0.2801592214337027,0.12943006237964225
2015-06-29,-0.29093954348439116,0.11560177394799577
2015-06-30,-0.31936039252711407,0.08483960828283295
2015-07-01,-0.347781241569837,0.049710605384506286
2015-07-02,-0.3771821198898949,0.016927520331789448
2015-07-03,-0.4144232324286356,-0.021189808748366477
2015-07-06,-0.45068431569004064,-0.0653649739820294
2015-07-07,-0.45852454990872277,-0.07795076145792995
2015-07-08,-0.4653847548500693,-0.07280282569652705
2015-07-09,-0.48008519401009914,-0.08288703011198448
2015-07-10,-0.4898854867834514,-0.08849971684242644
2015-07-13,-0.4928255746154572,-0.07970473208419984
2015-07-14,-0.5369268920955443,-0.12066652918280181
2015-07-15,-0.5731879753569494,-0.16323268414564254
2015-07-16,-0.5976887072903315,-0.17566918141189172
2015-07-17,-0.6349298198290719,-0.2056143941635291
2015-07-20,-0.6662907567038006,-0.23140914691772102
2015-07-21,-0.7162722498478995,-0.27753485378806536
2015-07-22,-0.7564534502186456,-0.3287395087353909
2015-07-23,-0.793694562757386,-0.36354905729508663
2015-07-24,-0.8191753239681031,-0.3813950125412068
2015-07-27,-0.829955646018791,-0.37924183403290895
2015-07-28,-0.8407359680694793,-0.3839834287576974
2015-07-29,-0.843676055901485,-0.3871426811322652
2015-07-30,-0.8515162901201672,-0.39137880159572713
2015-07-31,-0.8564164365068435,-0.3931429972931544
2015-08-03,-0.8564164365068435,-0.387697508325981
2015-08-04,-0.8554364072295082,-0.37991461623219064
2015-08-05,-0.8554364072295082,-0.370177588316433
2015-08-06,-0.8554364072295082,-0.3707864418933078
2015-08-07,-0.841715997346814,-0.35618202830176815
2015-08-10,-0.82603552890945,-0.3422198520385858
2015-08-11,-0.8240754703547796,-0.34447248173617034
2015-08-12,-0.8172152654134325,-0.3340571184952093
2015-08-13,-0.8181952946907678,-0.3325174221156225
2015-08-14,-0.8172152654134325,-0.3456716126074118
2015-08-17,-0.8142751775814268,-0.3693146537374748
2015-08-18,-0.811335089749421,-0.3698989888074571
2015-08-19,-0.8034948555307388,-0.36350658704051586
2015-08-20,-0.8005547676987328,-0.35070787905712564
2015-08-21,-0.7966346505893918,-0.34452581454409703
2015-08-24,-0.7927145334800506,-0.34125143029594607
2015-08-25,-0.7897744456480449,-0.32958822333752985
2015-08-26,-0.7907544749253802,-0.324676826762014
2015-08-27,-0.7956546213120567,-0.32254774909448736
2015-08-28,-0.793694562757386,-0.3137294839574934
2015-08-31,-0.7897744456480449,-0.29884168698751395
2015-09-01,-0.7878143870933745,-0.29621656678737085
2015-09-02,-0.7897744456480449,-0.2970938077465081
2015-09-03,-0.7956546213120567,-0.29882759986080176
2015-09-04,-0.8054549140854093,-0.30151708075252337
2015-09-07,-0.8221154118001088,-0.3181644019693338
2015-09-08,-0.8407359680694793,-0.3279183223306259
2015-09-09,-0.8485762022881613,-0.32062264400405094
2015-09-10,-0.8593565243388492,-0.32918157664707465
2015-09-11,-0.8603365536161847,-0.32465254511647307
2015-09-14,-0.862296612170855,-0.31182133342210355
2015-09-15,-0.8632766414481904,-0.28489410064651954
2015-09-16,-0.8681767878348667,-0.2861454733738343
2015-09-17,-0.8750369927762136,-0.2876638880667401
2015-09-18,-0.8838572562722311,-0.29848225244282334
2015-09-21,-0.8956176076002543,-0.3153566594092492
2015-09-22,-0.9073779589282776,-0.3324345541933717
2015-09-23,-0.9132581345922893,-0.3474336724632794
2015-09-24,-0.9181582809789657,-0.35722810838746905
2015-09-25,-0.9250184859203125,-0.37219200249427525
2015-09-28,-0.9328587201389947,-0.3913060925169372
2015-09-29,-0.944619071467018,-0.41434019512615705
2015-09-30,-0.9495192178536943,-0.4224152953985459
2015-10-01,-0.9544193642403708,-0.4287897465715737
2015-10-02,-0.9612795691817176,-0.4410117898592449
2015-10-05,-0.9671597448457293,-0.4540317348503738
2015-10-06,-0.9769600376190822,-0.47255249239091957
2015-10-07,-0.9867603303924347,-0.4959679150069032
2015-10-08,-1.0044008573844698,-0.5219186288974733
2015-10-09,-1.0191012965444988,-0.5516494639500551
2015-10-12,-1.0367418235365338,-0.5815329956564674
2015-10-13,-1.0534023212512333,-0.6090321584124114
2015-10-14,-1.0710428482432683,-0.6357276578166197
2015-10-15,-1.0906434337899737,-0.6648627494588409
2015-10-16,-1.1073039315046733,-0.6892527686594875
2015-10-19,-1.1180842535553612,-0.7053373831898171
2015-10-20,-1.1288645756060496,-0.7181997853254363
2015-10-21,-1.1416049562114081,-0.7359806039995028
2015-10-22,-1.142584985488743,-0.7438366523741364
2015-10-23,-1.1416049562114081,-0.7502387419386588
2015-10-26,-1.1416049562114081,-0.743896616729778
2015-10-27,-1.1455250733207492,-0.7370273303001275
2015-10-28,-1.1514052489847606,-0.7376359356304057
2015-10-29,-1.160225512480778,-0.7441941719708307
2015-10-30,-1.1680657466994602,-0.7472441380860989
2015-11-02,-1.170025805254131,-0.7451464615395191
2015-11-03,-1.170025805254131,-0.7442647138185282
2015-11-04,-1.171005834531466,-0.732907592727482
2015-11-05,-1.171005834531466,-0.7293769396160947
2015-11-06,-1.1651256588674546,-0.7319485148554827
2015-11-09,-1.1641456295901191,-0.7240854552318882
2015-11-10,-1.1641456295901191,-0.7231222004832079
2015-11-11,-1.16610568814479,-0.7257413025748962
2015-11-12,-1.1651256588674546,-0.7248111691720746
2015-11-13,-1.1641456295901191,-0.7215044747798891
2015-11-16,-1.1651256588674546,-0.7266138861435085
2015-11-17,-1.1690457759767956,-0.7355695847730791
2015-11-18,-1.174925951640807,-0.7472686972255084
2015-11-19,-1.174925951640807,-0.7643442595916311
2015-11-20,-1.1876663322461656,-0.7778518571383276
2015-11-23,-1.2004067128515243,-0.7912151975296279
2015-11-24,-1.2121670641795474,-0.8139961838978333
2015-11-25,-1.22000729839823,-0.8429818075980147
2015-11-26,-1.223927415507571,-0.8611598818039161
2015-11-27,-1.223927415507571,-0.8734520923130082
2015-11-30,-1.22000729839823,-0.8880610504065206
2015-12-01,-1.2190272691208945,-0.9003017560676837
2015-12-02,-1.220987327675565,-0.9137076836861734
2015-12-03,-1.2190272691208945,-0.9237755185357868
2015-12-04,-1.22000729839823,-0.9271345903550333
2015-12-07,-1.2190272691208945,-0.91969714279321
2015-12-08,-1.2160871812888885,-0.9160392685559184
2015-12-09,-1.2121670641795474,-0.9117267260493472
2015-12-10,-1.2053068592382006,-0.900177434546298
2015-12-11,-1.1977116323388524,-0.8892505721151374
2015-12-14,-1.1879113395654997,-0.8744719261340267
2015-12-15,-1.1839912224561586,-0.8660479536239316
2015-12-16,-1.182031163901488,-0.8610842754823108
2015-12-17,-1.176150988237476,-0.8503970068566665
2015-12-18,-1.1751709589601411,-0.8324791452671366
2015-12-21,-1.1732109004054705,-0.8275449274666022
2015-12-22,-1.176150988237476,-0.8278297032116145
2015-12-23,-1.176150988237476,-0.8214893806203591
2015-12-24,-1.172230871128135,-0.8120029404522405
2015-12-25,-1.167330724741459,-0.7973332830534199
2015-12-28,-1.164390636909453,-0.7876194200925908
2015-12-29,-1.1614505490774472,-0.7689971206882019
2015-12-30,-1.1594904905227765,-0.7543386992974241
2015-12-31,-1.153610314858765,-0.7362687860387283
2016-01-01,-1.1477301391947532,-0.7230879644747864
2016-01-04,-1.1408699342534065,-0.7119503536854795
2016-01-05,-1.1438100220854122,-0.7143338249819347
2016-01-06,-1.1310696414800536,-0.7014396250324131
2016-01-07,-1.1232294072613715,-0.679547920380108
2016-01-08,-1.118329260874695,-0.6737813473105473
2016-01-11,-1.1141641364460202,-0.6671003869746064
2016-01-12,-1.1122040778913498,-0.6585321262174705
2016-01-13,-1.1063239022273381,-0.6492185278398206
2016-01-14,-1.0926034923446442,-0.6338313577146937
2016-01-15,-1.0837832288486269,-0.6158062795683646
2016-01-18,-1.0710428482432683,-0.597901792246446
